0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,0.005449730816188134,0.005749020413898007,-0.00201948365583171,-0.00921095028961172,-0.04008091991184928,0.003935070146500314,-0.03278537798013134,-0.07508742333655356,0.022783533814656632,0.007326656071967199,0.03943457972187174,0.0783499814644667,-0.095481974361624,-0.11777071606584284,0.0612164690104391,-0.04223291780830967,-0.01905423970054107,-0.03705864611766692,0.0017574120599109407,0.0685226429888151,0.03182053285837033,0.07842462848007305,-0.011727307400074148,0.04043739870117834,0.037018748477997215,-0.0008398195949416375,0.05146026171393527,0.032759649371746184,0.0609045448740053,0.026064096016307187,0.03481318878300329,0.005514616120495405,0.09089455614800931,0.04177049173523972,0.06308276641676598,0.07277060345739797,0.054567889274139,-0.0026080936421674326,-0.000654193423164604,-0.041928999365205076,-0.00017449276165015706,0.04960609447553539,-0.052812582168461124,-0.0027276532161076266,-0.051592490573213495,-0.04447227060221446,0.04591491229088071,0.050596806242178965,-0.06863600630811945,0.03131646991904208,-0.03046863993485602,-0.046642562417037486,-0.0462107844252081,0.039301559224072614,0.04455084650783674,-0.028387790490084025,-0.014878421712432775,0.04529254514294381,-0.056438879672623773,-0.023062004111612973,-0.06131099457389796,0.005054856678089791,-0.14615032469886186,-0.0030288838016571708,0.028383686688284226,-0.04127960248107683,-0.03425434857599942,-0.07267381790166576,-0.07532332061873984,-0.03745257763828279,-0.057549745728889205,-0.09912545684048138,-0.007877681311171888,-0.036515239498722686,0.004941373378069907,-0.06409800007268825,-0.03445192812978805,-0.03246048980567223,-0.043064694262941364,-0.0394774760518436,-0.030782230283820794,-0.006088045202591738,-0.06931916878101782,0.014283846450746289,0.10719721555390439,-0.015052427259412103,-0.04058993917723529,-0.03741818333193238,0.017009402789428724,0.04376752654049125,-0.05325098978937796,-0.0720598291877591,-0.10907331032091856,0.04450783479476398,0.015759361916534785,-0.00390036379589226,-0.02713155396224409,0.022441410854968397,-0.0029456100163807526
0.005449730816188134,0.9999999999999996,-0.04450855272873796,-0.04336930737172746,-0.08596539429833926,0.063414947236046,0.02519962578722509,0.066764621149208,0.03870976937677441,0.07720574716444353,-0.017609450180127738,-0.10410799219961739,-0.05323702543471554,0.022418973982423755,-0.024930758620609006,0.007012119684404542,0.11523684690650746,0.02990480113785372,0.01782326039837482,0.06016742942061851,0.008835903748502169,0.03792061706749068,-0.04419507247310477,-0.05162842140662863,0.003987032416436037,0.017888901010932535,0.0292317465927035,-0.0006764183647931932,-0.0533686959321624,-0.0005039014346315636,0.0007164979025445209,-0.023557497317109533,0.01638303473478873,-0.008932130055298977,0.023535268177406806,0.00480270081850038,-0.019115562726629634,-0.056245460350862496,0.03971489189838303,-0.058088187054267326,-0.020448041654510994,0.08703668628507169,0.007835183823794473,-0.026286479712724097,-0.0069887819107508995,-0.10078380882960422,0.08272387331136438,0.09092061705430643,-0.030281598866995302,-0.0033243601647060155,-0.04161939311689113,0.04945971601986806,-0.08012484835562045,0.018602625969904595,0.02089234583051515,-0.02853599870858029,0.04609832455223072,-0.013543692202121626,-0.012822370627689261,0.0057683104942792204,-0.04974510805978576,0.03648121406409729,0.01610437390692744,-0.002213929688265474,-0.022900413899806814,0.006378894425623966,0.009683120375290137,-0.0006586004800266541,0.04633584488778702,0.009250254209518903,-0.015074146543758767,-0.015598169134710847,-0.015471353434057073,-0.00472679725457135,0.002281794176365228,0.008674770820683669,0.049306707485972164,0.01293059378727463,-0.023923389149782672,0.002058382515707553,-0.04413179141149737,0.10105252376589238,-0.08796218185927246,0.009673475380559644,-0.10850974079129942,0.04206937247841556,0.0039458480972871645,0.02459414506238571,-0.0474932963876845,-0.002154055876336258,0.021905228821857158,0.020058028113878863,-0.02412411913762723,0.026863053551997737,0.0342734766040415,-0.020540490501226916,0.08476461963225448,-0.08882819540690456,0.04668634792985323,0.02646296843324358
0.005749020413898007,-0.04450855272873796,1.0,-0.013462696652835542,0.048668135750160955,-0.01593936087603221,-0.008228476850788091,-0.0031801649503858226,0.04664741881916527,0.0043438012602104795,-0.01507728704489179,0.001512411801105603,0.011809787501540502,0.02033007266982789,0.0376042544360841,-0.14203512647026306,-0.06432495260477791,0.0480821762482779,-0.07090784658896303,-0.06505095849642033,0.004023292703792391,-0.009775145465289554,0.014281756657852465,-0.018361191635818803,-0.0005887491250485921,-0.04283302926481896,-0.024820807263384873,-0.016347139041393288,0.019045107424320536,-0.03447931655362297,-0.04637066302881417,-0.02144409660744174,-0.03280898283240266,-0.030745432480064706,-0.06762633560159566,-0.07396219526864127,-0.00693543638765599,-0.016765897024974094,-0.059075866834877235,-0.016514623373438814,-0.01944877157444745,-0.0625498855985165,-0.045193189253230875,-0.02902891460439803,-0.038184037944697866,0.025003029843065665,0.02588232947330197,-0.0028136065378934474,0.03902881181542213,0.028515371151217623,0.010156298799697447,-0.05717008475228805,0.010687817605296353,-0.09340399845959561,0.017994632059170578,-0.010930801094392983,0.012548955546782838,-0.03953827356640794,0.048732875605257756,-0.04847489931937046,0.06944785118186916,0.013357997289677914,0.008486795465368038,0.03303422328265762,0.029184921569062695,0.07065561778109017,-0.011212515588381742,-0.02371889756548146,-0.0628909679989896,0.010269754185709648,0.0941337107771621,0.03924628479406624,0.040720518762494294,-0.09074999991244134,0.07399508705680595,0.06302086239768138,0.08775396700569722,0.06783995565069195,0.052823138625771454,0.007587890698135201,0.08207980182203814,0.050742649654023114,0.030165344159262114,0.027186564587528238,-0.03010576056979627,-0.0334419341605385,0.01830681617592432,-0.009407817549223466,0.0609680856380302,-0.027812642214046963,-0.038270882710970414,-0.08094479785290666,0.028843662598116077,-0.030495282729583455,-0.05093107179701989,0.08916804015111021,-0.009797196342776112,0.04451948759682168,0.05940740471619458,-0.05688749563412619
-0.00201948365583171,-0.04336930737172746,-0.013462696652835542,1.0,0.027856683922171575,0.0017813500878378246,-0.10440719044085744,-0.0400656774949326,-0.08219167800713698,-0.06096867296913037,-0.014582251101974716,0.10571930228773127,0.042574408459800275,0.05219916250477845,-0.03469930135533059,-0.004300091748828353,0.0457625711822435,-0.046116123394072596,0.05207132273585912,-0.1251166249329913,0.01712864837109291,-0.019536453731752102,0.042248355432809775,-0.06409246117420625,-0.023331291851433334,-0.06819103710158056,-0.01715962343428369,-0.07886702193042044,-0.06180483585147448,-0.016589608514785317,-0.0031643070468151224,0.0214470513098352,-0.03712004990083034,0.00916722313350209,-0.06634974508192777,-7.14198054424717e-05,-0.002796934909522559,-0.016574339152935665,-0.030097201625204937,-0.02002528243711483,-0.07797908170697282,0.014703532108142939,-0.04397318735691782,-0.04511226117911555,0.06293081531200596,-0.019247510742969022,-0.044950493969857175,-0.03990322323031044,0.0428075089111133,0.03397816823740624,0.006225305796337291,-0.013129112966567344,0.10360804484369271,-0.047750821157990016,0.016816310226324772,0.08233386605035023,0.03586226243533945,0.01925770390859315,0.007669727995933795,0.025801375902799458,-0.0449931973124351,-0.028121651161060027,0.06317261253913309,0.0071663535538917765,-0.02431991732617582,0.05292461763579194,-0.0038833465754449775,-0.004245148340349215,0.00036775728361344195,-0.05158640245086743,-0.053854583374964314,0.06033782988189508,-0.05033886707975186,0.059199105100267754,0.018425561486219686,-0.06298943007890871,0.0063312805554873956,0.048684250137243146,0.07088042163292124,-0.0057251989493693626,0.06548048342731012,-0.0038552159075778128,-0.04655494415605609,-0.027855035094628985,-0.0710539841741293,-0.0036986335604667197,0.07134971659714862,0.041434824436685266,0.039949762403609854,-0.016343341273685554,0.036757660462655384,-0.013201733320147088,0.01267333771926581,0.008068551109760146,0.07769139545520673,-0.042066122655280876,0.03131236498391234,0.047951199085696436,-0.04733971579797956,0.06821483683544886
-0.00921095028961172,-0.08596539429833926,0.048668135750160955,0.027856683922171575,1.0,-0.05471772497458716,-0.0006684517948641406,-0.03658435418073201,-0.01042534665404009,-0.0983676948176036,0.01080025114776401,0.1467549285467525,0.02871066694522612,0.048545317759689906,-0.0031690424471333906,-0.013851060583478512,-0.010809590345273326,0.01936039325829643,-0.04274138309864522,-0.047447932088017994,0.08578282770628447,0.043451518022237436,0.009293943952303024,0.04341408705162636,0.08422914724628379,-0.048286219535940776,0.027624600354789065,0.0522252677621647,-0.010029289770075318,-0.026317499381226545,-0.003925423352544133,-0.014829794872326073,0.04081648976381125,-0.013407217973420683,0.02000619311873437,0.007000468268284999,0.06740481373741469,0.00446422155301872,-0.005274225875251566,0.040830828928441885,0.04475080138356526,-0.02291673872671701,-0.03327290865798775,0.02805538714130859,0.04964556370603761,-0.02770398580030853,-0.06499107868592414,-0.07688353117559307,0.030469023065889597,-0.02676820215628366,0.005173303359558866,-0.03054713634599375,-0.06326972751973901,0.04117614115057616,0.02894015620353637,0.06358577511910624,-0.00883045490684008,0.00222332740321694,-0.09401912450844636,-0.003965783348745951,0.010035802751527668,0.02859770376873367,-0.031512763312496264,-0.004815132208954995,0.0020279175955356414,0.01172110867777206,0.10193276889691565,-0.04487510853548717,0.009635976492710252,-0.058659213821451506,-0.0906380276420992,-0.017931822377648222,-0.030945147337681205,0.009847468456293487,-0.013591638471855067,0.005337529910285366,-0.07535713132036785,0.010687253885398616,-0.02157253781422068,-0.05904733820684812,-0.014750739643810308,0.05835070965893928,-0.048468304935127535,0.03966024054761967,0.07514983109839424,0.060015783713704016,0.018524407369449842,0.08642529046660011,0.031472701323513166,0.10237543775459919,0.012273884435299072,-0.07344785881205901,0.06529717756191793,0.07327387462579064,0.011535114490369166,-0.07180206409937666,0.0338429988204081,-0.015134949488960565,0.0027746194074435206,-0.019210859976377143
-0.04008091991184928,0.063414947236046,-0.01593936087603221,0.0017813500878378246,-0.05471772497458716,1.0,0.03183292317598275,-0.09062752010122925,-0.03201637856342871,0.008835821101859043,-0.02852518217387631,0.01104982789813026,0.010571028105211466,-0.020921001921013534,0.03291443692210075,-0.0772696973331409,0.025898967967025198,-0.049167974254070004,0.11519011376393656,-0.053209210207580654,-0.0050389635506063075,-0.07108731629672889,-0.012767891120906875,-0.016744153572674,-0.00529356643547586,-0.04510097013343992,-0.08701114312721134,-0.029596346018376136,-0.007600420054923555,0.008147924479441983,-0.03912673834115308,-0.0041299357487625515,0.04309773689553505,0.023909197894902253,0.006887025409213335,-0.048715024756605226,-0.02375377863267604,-0.033702718639082224,0.03183409649148716,-0.04400180198898388,-0.012840197330902439,-0.02102695457661622,-0.016642035265631294,0.03275519632354713,-0.028308653899414917,0.07814137752296385,-0.019288320838603892,0.01973089182034455,-0.026590150813242803,0.0050016327755192545,-0.06935420276395483,0.08068442749293729,0.00719267639669563,0.09064225587014237,-0.006040882119866049,-0.029634328535629122,0.012019738161238464,-0.011810701888897147,0.07248029395900421,0.05757064492475053,-0.04535099538852532,0.04830892172073698,0.013151012543649983,0.044983766704351266,-0.02193198772718246,-0.04617380575649884,0.022886686543096838,-0.004031720835093506,-0.014553916195097561,0.03391283836774885,-0.002117708716645644,0.03082948880439868,0.06546633953081618,0.006251466818157295,0.044713026351222145,-0.0441370042300601,0.06420834087077203,-0.0014928809967244233,-0.06352742533855117,0.032402665735428,-0.009512243352837783,-0.027706746792177685,-0.016674377052420072,0.04002302360692392,-0.04746684648198593,0.0390943243790786,0.05563713129626088,-0.10001951068550011,0.02015980972083323,-0.09267563603745854,-0.011093339253372225,0.06122191480752146,-0.035056217335400354,-0.02063704349412629,0.10332780552405385,-0.01916537100232229,0.021959317943996703,0.05410165790215354,-0.024349605065308214,-0.041061473398748674
0.003935070146500314,0.02519962578722509,-0.008228476850788091,-0.10440719044085744,-0.0006684517948641406,0.03183292317598275,1.0,-0.08018994182004059,-0.01597805253885303,-0.021453833327066515,0.0035750344481676366,-0.006110936702579655,0.018307658908752272,-0.02303691001219117,0.03242153911403298,-0.09444878767104803,0.0051370863841021545,-0.0003855053661387339,-0.057301464167667016,-0.03907163579306144,0.023724366682517095,-0.0471182766515975,0.026026256548508805,0.02867391203895486,0.053452759621839846,0.05375681139956136,-0.004456542765259862,-0.04049009835597578,-0.0008700032271844903,0.02501219529172766,0.07528839662830007,0.07002164434576115,-0.013281563221056999,-0.006583846960641557,0.012733712105330936,-0.022271325890165908,-0.00482094545645012,0.03470672732713482,0.0368370178985061,0.040956809961257556,-0.06106906246377004,-0.04166986715604457,-0.04589040161551447,-0.058126756279911686,-0.006642570013405878,-0.016794443633831525,-0.013827873705052852,0.030623178306371655,0.04152647848961769,0.001802076775871825,-0.13976077825270744,-0.022620351573458247,-0.06845975129859583,0.0071585072383217214,0.009752849579050982,-0.011408462570938928,0.013573884939235184,0.04140014391155537,0.06785338537570951,0.034763962871253634,-0.0065620309002109726,0.02020777710330749,0.05717506628346397,0.047251239274666804,0.021370738243845968,-0.10835651442734458,-0.016206253997185813,0.03924833469253172,0.023058174702442945,0.02222644199270041,0.03467293609880841,-0.01719403537573818,0.09925133866805579,-0.054071748978432116,0.07463318473844324,0.04424120927691954,-0.001800843204200083,0.013378724058432195,-0.11723129887442439,-0.004869332586497023,-0.014692489500717514,-0.04415912587763995,0.01850953352086091,0.06205379446218781,-0.02500941149787408,-0.013188368500397871,0.03481092383781734,-0.03396007763959364,0.0438533698400015,0.025122193678486417,-0.04043690279987231,-0.025134266408562405,0.02727889145162389,0.03114024200004148,-0.1858739507436765,-0.03796955854171393,-0.0017585405782989524,0.01941249672784869,-0.02515390480720818,0.07106106948434061
-0.03278537798013134,0.066764621149208,-0.0031801649503858226,-0.0400656774949326,-0.03658435418073201,-0.09062752010122925,-0.08018994182004059,1.0,-0.0017481349437780992,-0.03875747290162934,0.03179930063213038,0.06238516019290367,-0.06740653792254368,0.03276673032446906,-0.012397601530133438,-0.001001130833096114,0.11671427048392656,-0.07654690418627987,-0.028257934213666666,0.09729262117478403,-0.0290823989688838,-0.0821299585147227,-0.014516643932850973,0.07558042108610134,0.02671035505200576,-0.012415686155926062,0.029459373777695315,0.053399450271924734,0.019385861577212532,-0.01095088797123996,-0.015221447006232774,-0.011609139286983117,0.019341701732177474,0.008885148118239844,-0.043584120879001584,-0.02674861892067474,0.0352170101051827,0.02374192201439055,-0.029737135280569454,0.026119490364222342,0.012143785137215708,0.04467530733552024,0.019477197963809367,0.03703598698461897,-0.06502252463377152,0.0400876177726753,0.006691076556176229,0.0606834531593181,-0.07605857416456496,-0.08004785322872322,-0.028542462720028812,-0.053875615068217815,-0.08036923118430357,-0.06648443753458508,0.011472262876418279,0.008072290533659043,-0.00034473877412892354,-0.0730092318341967,0.04518958486651062,-0.002437108364140089,0.05094007848610984,-0.016534201363764697,-0.03146745391316184,0.04606181201209314,-0.008220207504427212,0.059378983263324844,0.0488011748366077,-0.022955964637530926,0.10225901601080459,-0.04627521653898115,-0.0410208088874386,0.05506877765866715,-0.06564145207535069,0.011469189765175978,0.0017391205311890858,-0.09539789798113414,-0.0807219477538429,-0.039124694967758195,0.029712156005512486,-0.07959459604436832,0.07474364293167997,0.037271803203376266,0.044725679610261,-0.004015335460950943,-0.10847969652092576,0.004490733113347923,-0.036329240348680264,-0.0018383107785522107,0.0008470301563804516,-0.05481109637452227,-0.017310911842119702,-0.027281453808116835,-0.06323081929877045,0.06752756031332083,-0.0052459417360519,-0.005552199870292858,-0.03487385872182865,0.08579548927494961,0.08761616935395504,0.05764053060236757
-0.07508742333655356,0.03870976937677441,0.04664741881916527,-0.08219167800713698,-0.01042534665404009,-0.03201637856342871,-0.01597805253885303,-0.0017481349437780992,1.0,-0.004204214054219991,0.012737200041180582,-0.06885941504276828,0.017365434330774032,0.024200452171631137,0.05958976324989531,0.02531053527786957,-0.07420392093930167,0.04189221542630891,-0.056081326932146465,-0.030177835215610453,0.0008767238158201448,0.03212288718351806,0.021780426752579192,0.04109685209513388,0.03450337854669348,-0.04168067610355631,0.034895518467646804,0.041597866162401236,0.07993291194235708,-0.018191916382573736,0.028880849020548088,-0.02125329857526051,0.027524642219804746,-0.02957419814702436,-0.012094331565876838,-0.00033652751863552617,-0.016250698178547882,0.06140845306280032,0.0312589226007341,0.05679941163598828,-0.032545470746649596,0.05409898793268166,-0.054892723354988446,0.011753381398410048,0.00957687127143914,-0.034971308524436494,0.040223790541912274,0.05887587177303441,-0.03217792159616901,0.03595980542940446,0.027885181247473516,0.03229175264198807,0.07298196395317903,-0.01943216544875535,-0.07615469066566063,-0.07887854207460046,-0.0488278838477364,-0.013950055059200458,0.008792474596908366,0.03770740203489415,-0.002482777844495328,-0.08102406356690235,-0.05090942909679839,0.01873623070972103,-0.023573729391669337,-0.046096915925979365,0.011607393493375704,-0.030193462163873197,0.020560473419929174,0.03547123556316627,-0.1182017612173658,-0.08250636676624823,-0.04300143153431499,-0.029911127917208586,-0.029238550100751045,0.0026799700724909263,-0.03205151951010796,-0.03262029561690947,-0.023527817076767512,0.03154240645818146,-0.009202629934638055,0.09650136594498111,0.04454041967566363,-0.09325855304763875,-0.03456853412178076,0.0010766128663115887,0.01559769273607569,-0.005464075882429265,-0.05613627516668095,-0.0013816493914788055,0.01227610753969496,-0.008638176608623488,0.01936024661207455,0.09208145211841885,-0.043686329462914224,0.12950591989414884,0.0282515419562245,-0.05859953195064287,0.06266832985676206,0.05027193481335105
0.022783533814656632,0.07720574716444353,0.0043438012602104795,-0.06096867296913037,-0.0983676948176036,0.008835821101859043,-0.021453833327066515,-0.03875747290162934,-0.004204214054219991,1.0,0.03788247160046388,-0.030130509414772258,0.12038036775741537,-0.042963419909928906,0.03454819512347514,0.040965395498324175,0.039022872817580115,0.007315190811632866,-0.0016196217032822008,-0.016816675184107413,-0.008969714019259323,-0.04416562561378479,-0.07990455985261578,-0.09048969903281642,0.03879013848075787,-0.002995056038389619,-0.044533259201698976,-0.055701338536569174,0.00414193830619386,-0.037515727972336,0.026708968195688968,-0.053977560918755337,-0.050930300716601616,-0.021143065698932248,-0.031574889498082834,-0.020752390608849012,-0.018992834474513776,-0.14533807221223477,-0.04805649642539234,-0.05954491167749578,0.008357310838129697,-0.11991366225945141,-0.05283136847950922,0.03827342639231385,-0.06938125334838052,0.022021726185232373,0.11850978635908091,0.08797083161825485,-0.052361207073269064,-0.04397762373710155,-0.05503976324989837,0.015038956109096552,-0.03281163506601158,0.05480864380686974,-0.11115215774958967,-0.09221026711718928,0.0016853746235421453,0.021315217406185097,-0.044308459512043805,-0.009772725732188643,0.022827099054996434,0.039762961594500844,-0.03581202647946377,0.0054117353469687254,0.007998592069978324,0.0985008362621488,0.032560485672556955,-0.00023662605525298858,-0.03930669185001309,0.032530225607655346,-0.0175653823922552,0.02581545713142125,0.01941485882620691,-0.032452527570060626,-0.0034818933769262942,0.07944140541443727,0.06224790265609041,-0.0026358263459379094,0.06892530695579138,0.02860625719007818,0.0036799801768302182,-0.02610889706375605,0.014946369124184893,-0.0011184479397147555,0.00602066521511947,-0.004991302816316549,0.0866473502979336,-0.06162765826179845,-0.05641575110595878,0.06031142753882914,0.031180772842652343,0.06843869160070845,-0.0024701668572860045,0.007014923411866214,-0.017885019086390282,-0.0306315021829874,-0.053629341886862004,0.0030738691753602713,0.09469260872144838,0.015134856171240855
